jid,statecode,year_end,variable,value
4342,MT,2017,othmult,12000
4343,NC,2017,othmult,124000
4344,ND,2017,othmult,6000
4345,NE,2017,othmult,20000
4346,NH,2017,othmult,10000
4347,NJ,2017,othmult,83000
4348,NM,2017,othmult,13000
4349,NV,2017,othmult,43000
4350,NY,2017,othmult,182000
4351,OH,2017,othmult,151000
4352,OK,2017,othmult,110000
4353,OR,2017,othmult,61000
4354,PA,2017,othmult,124000
4355,RI,2017,othmult,12000
4356,SC,2017,othmult,52000
4357,SD,2017,othmult,10000
4358,TN,2017,othmult,65000
4359,TX,2017,othmult,224000
4360,US,2017,othmult,3762000
4361,UT,2017,othmult,37000
4362,VA,2017,othmult,137000
4363,VT,2017,othmult,-97
4364,WA,2017,othmult,158000
4365,WI,2017,othmult,59000
4366,WV,2017,othmult,17000
4367,WY,2017,othmult,-97
4368,AK,2015,age_0_to_3,45000
4369,AL,2015,age_0_to_3,227000
4370,AR,2015,age_0_to_3,147000
4371,AZ,2015,age_0_to_3,335000
4372,CA,2015,age_0_to_3,1986000
4373,CO,2015,age_0_to_3,263000
4374,CT,2015,age_0_to_3,148000
4375,DC,2015,age_0_to_3,35000
4376,DE,2015,age_0_to_3,43000
4377,FL,2015,age_0_to_3,857000
4378,GA,2015,age_0_to_3,519000
4379,HI,2015,age_0_to_3,73000
4380,IA,2015,age_0_to_3,154000
4381,ID,2015,age_0_to_3,86000
4382,IL,2015,age_0_to_3,614000
4383,IN,2015,age_0_to_3,331000
4384,KS,2015,age_0_to_3,155000
4385,KY,2015,age_0_to_3,217000
4386,LA,2015,age_0_to_3,241000
4387,MA,2015,age_0_to_3,289000
4388,MD,2015,age_0_to_3,285000
4389,ME,2015,age_0_to_3,50000
4390,MI,2015,age_0_to_3,455000
4391,MN,2015,age_0_to_3,278000
4392,MO,2015,age_0_to_3,297000
4393,MS,2015,age_0_to_3,149000
4394,MT,2015,age_0_to_3,49000
4395,NC,2015,age_0_to_3,472000
4396,ND,2015,age_0_to_3,43000
4397,NE,2015,age_0_to_3,104000
4398,NH,2015,age_0_to_3,51000
4399,NJ,2015,age_0_to_3,417000
4400,NM,2015,age_0_to_3,110000
4401,NV,2015,age_0_to_3,138000
4402,NY,2015,age_0_to_3,927000
4403,OH,2015,age_0_to_3,542000
4404,OK,2015,age_0_to_3,207000
4405,OR,2015,age_0_to_3,179000
4406,PA,2015,age_0_to_3,567000
4407,RI,2015,age_0_to_3,43000
4408,SC,2015,age_0_to_3,223000
4409,SD,2015,age_0_to_3,48000
4410,TN,2015,age_0_to_3,318000
4411,TX,2015,age_0_to_3,1539000
4412,US,2015,age_0_to_3,15610000
4413,UT,2015,age_0_to_3,201000
4414,VA,2015,age_0_to_3,401000
4415,VT,2015,age_0_to_3,25000
4416,WA,2015,age_0_to_3,352000
4417,WI,2015,age_0_to_3,267000
4418,WV,2015,age_0_to_3,81000
4419,WY,2015,age_0_to_3,29000
4420,AK,2016,age_0_to_3,43000
4421,AL,2016,age_0_to_3,227000
4422,AR,2016,age_0_to_3,149000
4423,AZ,2016,age_0_to_3,341000
4424,CA,2016,age_0_to_3,1970000
4425,CO,2016,age_0_to_3,264000
4426,CT,2016,age_0_to_3,146000
4427,DC,2016,age_0_to_3,36000
4428,DE,2016,age_0_to_3,43000
4429,FL,2016,age_0_to_3,876000
4430,GA,2016,age_0_to_3,517000
4431,HI,2016,age_0_to_3,75000
4432,IA,2016,age_0_to_3,155000
4433,ID,2016,age_0_to_3,88000
4434,IL,2016,age_0_to_3,610000
4435,IN,2016,age_0_to_3,333000
4436,KS,2016,age_0_to_3,154000
4437,KY,2016,age_0_to_3,216000
4438,LA,2016,age_0_to_3,242000
4439,MA,2016,age_0_to_3,286000
4440,MD,2016,age_0_to_3,287000
4441,ME,2016,age_0_to_3,51000
4442,MI,2016,age_0_to_3,456000
4443,MN,2016,age_0_to_3,277000
4444,MO,2016,age_0_to_3,295000
4445,MS,2016,age_0_to_3,147000
4446,MT,2016,age_0_to_3,47000
4447,NC,2016,age_0_to_3,476000
4448,ND,2016,age_0_to_3,44000
4449,NE,2016,age_0_to_3,104000
4450,NH,2016,age_0_to_3,51000
4451,NJ,2016,age_0_to_3,415000
4452,NM,2016,age_0_to_3,104000
4453,NV,2016,age_0_to_3,141000
4454,NY,2016,age_0_to_3,930000
4455,OH,2016,age_0_to_3,547000
4456,OK,2016,age_0_to_3,209000
4457,OR,2016,age_0_to_3,180000
4458,PA,2016,age_0_to_3,565000
4459,RI,2016,age_0_to_3,43000
4460,SC,2016,age_0_to_3,229000
4461,SD,2016,age_0_to_3,47000
4462,TN,2016,age_0_to_3,320000
4463,TX,2016,age_0_to_3,1574000
4464,US,2016,age_0_to_3,15677000
4465,UT,2016,age_0_to_3,202000
4466,VA,2016,age_0_to_3,402000
4467,VT,2016,age_0_to_3,24000
4468,WA,2016,age_0_to_3,356000
4469,WI,2016,age_0_to_3,267000
4470,WV,2016,age_0_to_3,83000
4471,WY,2016,age_0_to_3,31000
4472,AK,2017,age_0_to_3,41000
4473,AL,2017,age_0_to_3,229000
4474,AR,2017,age_0_to_3,148000
4475,AZ,2017,age_0_to_3,343000
4476,CA,2017,age_0_to_3,1947000
4477,CO,2017,age_0_to_3,265000
4478,CT,2017,age_0_to_3,143000
4479,DC,2017,age_0_to_3,35000
4480,DE,2017,age_0_to_3,43000
4481,FL,2017,age_0_to_3,890000
4482,GA,2017,age_0_to_3,516000
4483,HI,2017,age_0_to_3,72000
4484,IA,2017,age_0_to_3,159000
4485,ID,2017,age_0_to_3,91000
4486,IL,2017,age_0_to_3,611000
4487,IN,2017,age_0_to_3,335000
4488,KS,2017,age_0_to_3,153000
4489,KY,2017,age_0_to_3,216000
4490,LA,2017,age_0_to_3,240000
4491,MA,2017,age_0_to_3,283000
4492,MD,2017,age_0_to_3,286000
4493,ME,2017,age_0_to_3,51000
4494,MI,2017,age_0_to_3,448000
4495,MN,2017,age_0_to_3,276000
4496,MO,2017,age_0_to_3,292000
4497,MS,2017,age_0_to_3,145000
4498,MT,2017,age_0_to_3,47000
4499,NC,2017,age_0_to_3,479000
4500,ND,2017,age_0_to_3,44000
4501,NE,2017,age_0_to_3,105000
4502,NH,2017,age_0_to_3,53000
4503,NJ,2017,age_0_to_3,414000
4504,NM,2017,age_0_to_3,101000
4505,NV,2017,age_0_to_3,145000
4506,NY,2017,age_0_to_3,916000
4507,OH,2017,age_0_to_3,547000
4508,OK,2017,age_0_to_3,208000
4509,OR,2017,age_0_to_3,184000
4510,PA,2017,age_0_to_3,560000
4511,RI,2017,age_0_to_3,43000
4512,SC,2017,age_0_to_3,231000
4513,SD,2017,age_0_to_3,49000
4514,TN,2017,age_0_to_3,327000
4515,TX,2017,age_0_to_3,1597000
4516,US,2017,age_0_to_3,15665000
4517,UT,2017,age_0_to_3,203000
4518,VA,2017,age_0_to_3,400000
4519,VT,2017,age_0_to_3,24000
4520,WA,2017,age_0_to_3,357000
4521,WI,2017,age_0_to_3,265000
4522,WV,2017,age_0_to_3,80000
4523,WY,2017,age_0_to_3,30000
4524,AK,2015,age_4_to_5,21000
4525,AL,2015,age_4_to_5,122000
4526,AR,2015,age_4_to_5,82000
4527,AZ,2015,age_4_to_5,182000
4528,CA,2015,age_4_to_5,1002000
4529,CO,2015,age_4_to_5,137000
4530,CT,2015,age_4_to_5,77000
4531,DC,2015,age_4_to_5,15000
4532,DE,2015,age_4_to_5,23000
4533,FL,2015,age_4_to_5,450000
4534,GA,2015,age_4_to_5,273000
4535,HI,2015,age_4_to_5,35000
4536,IA,2015,age_4_to_5,77000
4537,ID,2015,age_4_to_5,49000
4538,IL,2015,age_4_to_5,325000
4539,IN,2015,age_4_to_5,171000
4540,KS,2015,age_4_to_5,80000
4541,KY,2015,age_4_to_5,111000
4542,LA,2015,age_4_to_5,131000
4543,MA,2015,age_4_to_5,147000
4544,MD,2015,age_4_to_5,153000
4545,ME,2015,age_4_to_5,25000
4546,MI,2015,age_4_to_5,229000
4547,MN,2015,age_4_to_5,142000
4548,MO,2015,age_4_to_5,147000
4549,MS,2015,age_4_to_5,83000
4550,MT,2015,age_4_to_5,25000
4551,NC,2015,age_4_to_5,251000
4552,ND,2015,age_4_to_5,20000
4553,NE,2015,age_4_to_5,54000
4554,NH,2015,age_4_to_5,27000
4555,NJ,2015,age_4_to_5,216000
4556,NM,2015,age_4_to_5,55000
4557,NV,2015,age_4_to_5,77000
4558,NY,2015,age_4_to_5,472000
4559,OH,2015,age_4_to_5,278000
4560,OK,2015,age_4_to_5,110000
4561,OR,2015,age_4_to_5,93000
4562,PA,2015,age_4_to_5,284000
4563,RI,2015,age_4_to_5,23000
4564,SC,2015,age_4_to_5,125000
4565,SD,2015,age_4_to_5,24000
4566,TN,2015,age_4_to_5,162000
4567,TX,2015,age_4_to_5,810000
4568,US,2015,age_4_to_5,8089000
4569,UT,2015,age_4_to_5,99000
4570,VA,2015,age_4_to_5,210000
4571,VT,2015,age_4_to_5,11000
4572,WA,2015,age_4_to_5,180000
4573,WI,2015,age_4_to_5,138000
4574,WV,2015,age_4_to_5,42000
4575,WY,2015,age_4_to_5,16000
4576,AK,2016,age_4_to_5,22000
4577,AL,2016,age_4_to_5,120000
4578,AR,2016,age_4_to_5,78000
4579,AZ,2016,age_4_to_5,176000
4580,CA,2016,age_4_to_5,1017000
4581,CO,2016,age_4_to_5,134000
4582,CT,2016,age_4_to_5,76000
4583,DC,2016,age_4_to_5,16000
4584,DE,2016,age_4_to_5,22000
4585,FL,2016,age_4_to_5,446000
4586,GA,2016,age_4_to_5,267000
4587,HI,2016,age_4_to_5,34000
4588,IA,2016,age_4_to_5,79000
4589,ID,2016,age_4_to_5,47000
4590,IL,2016,age_4_to_5,320000
4591,IN,2016,age_4_to_5,166000
4592,KS,2016,age_4_to_5,80000
4593,KY,2016,age_4_to_5,106000
4594,LA,2016,age_4_to_5,124000
4595,MA,2016,age_4_to_5,147000
4596,MD,2016,age_4_to_5,153000
4597,ME,2016,age_4_to_5,28000
4598,MI,2016,age_4_to_5,225000
4599,MN,2016,age_4_to_5,140000
4600,MO,2016,age_4_to_5,147000
4601,MS,2016,age_4_to_5,78000
4602,MT,2016,age_4_to_5,27000
4603,NC,2016,age_4_to_5,239000
4604,ND,2016,age_4_to_5,20000
4605,NE,2016,age_4_to_5,51000
4606,NH,2016,age_4_to_5,27000
4607,NJ,2016,age_4_to_5,217000
4608,NM,2016,age_4_to_5,54000
4609,NV,2016,age_4_to_5,76000
4610,NY,2016,age_4_to_5,463000
4611,OH,2016,age_4_to_5,274000
4612,OK,2016,age_4_to_5,110000
4613,OR,2016,age_4_to_5,95000
4614,PA,2016,age_4_to_5,285000
4615,RI,2016,age_4_to_5,24000
4616,SC,2016,age_4_to_5,118000
4617,SD,2016,age_4_to_5,26000
4618,TN,2016,age_4_to_5,159000
4619,TX,2016,age_4_to_5,801000
4620,US,2016,age_4_to_5,8003000
4621,UT,2016,age_4_to_5,99000
4622,VA,2016,age_4_to_5,205000
4623,VT,2016,age_4_to_5,12000
4624,WA,2016,age_4_to_5,178000
4625,WI,2016,age_4_to_5,141000
4626,WV,2016,age_4_to_5,39000
4627,WY,2016,age_4_to_5,16000
4628,AK,2017,age_4_to_5,21000
4629,AL,2017,age_4_to_5,117000
4630,AR,2017,age_4_to_5,79000
4631,AZ,2017,age_4_to_5,175000
4632,CA,2017,age_4_to_5,1005000
4633,CO,2017,age_4_to_5,135000
4634,CT,2017,age_4_to_5,75000
4635,DC,2017,age_4_to_5,17000
4636,DE,2017,age_4_to_5,22000
4637,FL,2017,age_4_to_5,442000
4638,GA,2017,age_4_to_5,263000
4639,HI,2017,age_4_to_5,36000
4640,IA,2017,age_4_to_5,79000
4641,ID,2017,age_4_to_5,47000
4642,IL,2017,age_4_to_5,306000
4643,IN,2017,age_4_to_5,168000
4644,KS,2017,age_4_to_5,81000
4645,KY,2017,age_4_to_5,110000
4646,LA,2017,age_4_to_5,120000
4647,MA,2017,age_4_to_5,149000
4648,MD,2017,age_4_to_5,148000
4649,ME,2017,age_4_to_5,29000
4650,MI,2017,age_4_to_5,230000
4651,MN,2017,age_4_to_5,144000
4652,MO,2017,age_4_to_5,152000
4653,MS,2017,age_4_to_5,73000
4654,MT,2017,age_4_to_5,28000
4655,NC,2017,age_4_to_5,238000
4656,ND,2017,age_4_to_5,21000
4657,NE,2017,age_4_to_5,50000
4658,NH,2017,age_4_to_5,27000
4659,NJ,2017,age_4_to_5,212000
4660,NM,2017,age_4_to_5,50000
4661,NV,2017,age_4_to_5,75000
4662,NY,2017,age_4_to_5,460000
4663,OH,2017,age_4_to_5,276000
4664,OK,2017,age_4_to_5,106000
4665,OR,2017,age_4_to_5,93000
4666,PA,2017,age_4_to_5,280000
4667,RI,2017,age_4_to_5,24000
4668,SC,2017,age_4_to_5,114000
4669,SD,2017,age_4_to_5,25000
4670,TN,2017,age_4_to_5,154000
4671,TX,2017,age_4_to_5,799000
4672,US,2017,age_4_to_5,7947000
4673,UT,2017,age_4_to_5,99000
4674,VA,2017,age_4_to_5,202000
4675,VT,2017,age_4_to_5,13000
4676,WA,2017,age_4_to_5,183000
4677,WI,2017,age_4_to_5,141000
4678,WV,2017,age_4_to_5,40000
4679,WY,2017,age_4_to_5,15000
4680,AK,2015,age_6_to_8,31000
4681,AL,2015,age_6_to_8,186000
4682,AR,2015,age_6_to_8,122000
4683,AZ,2015,age_6_to_8,282000
4684,CA,2015,age_6_to_8,1553000
4685,CO,2015,age_6_to_8,217000
4686,CT,2015,age_6_to_8,123000
4687,DC,2015,age_6_to_8,19000
4688,DE,2015,age_6_to_8,33000
4689,FL,2015,age_6_to_8,681000
4690,GA,2015,age_6_to_8,431000
4691,HI,2015,age_6_to_8,50000
4692,IA,2015,age_6_to_8,129000
4693,ID,2015,age_6_to_8,78000
4694,IL,2015,age_6_to_8,500000
4695,IN,2015,age_6_to_8,265000
4696,KS,2015,age_6_to_8,126000
4697,KY,2015,age_6_to_8,171000
4698,LA,2015,age_6_to_8,193000
4699,MA,2015,age_6_to_8,229000
4700,MD,2015,age_6_to_8,229000
4701,ME,2015,age_6_to_8,44000
4702,MI,2015,age_6_to_8,368000
4703,MN,2015,age_6_to_8,220000
4704,MO,2015,age_6_to_8,235000
4705,MS,2015,age_6_to_8,129000
4706,MT,2015,age_6_to_8,39000
4707,NC,2015,age_6_to_8,390000
4708,ND,2015,age_6_to_8,29000
4709,NE,2015,age_6_to_8,80000
4710,NH,2015,age_6_to_8,41000
4711,NJ,2015,age_6_to_8,334000
4712,NM,2015,age_6_to_8,82000
4713,NV,2015,age_6_to_8,116000
4714,NY,2015,age_6_to_8,693000
4715,OH,2015,age_6_to_8,440000
4716,OK,2015,age_6_to_8,161000
4717,OR,2015,age_6_to_8,147000
4718,PA,2015,age_6_to_8,445000
4719,RI,2015,age_6_to_8,36000
4720,SC,2015,age_6_to_8,187000
4721,SD,2015,age_6_to_8,35000
4722,TN,2015,age_6_to_8,254000
4723,TX,2015,age_6_to_8,1233000
4724,US,2015,age_6_to_8,12464000
4725,UT,2015,age_6_to_8,159000
4726,VA,2015,age_6_to_8,315000
4727,VT,2015,age_6_to_8,20000
4728,WA,2015,age_6_to_8,279000
4729,WI,2015,age_6_to_8,218000
4730,WV,2015,age_6_to_8,62000
4731,WY,2015,age_6_to_8,24000
4732,AK,2016,age_6_to_8,34000
4733,AL,2016,age_6_to_8,186000
4734,AR,2016,age_6_to_8,122000
4735,AZ,2016,age_6_to_8,279000
4736,CA,2016,age_6_to_8,1513000
4737,CO,2016,age_6_to_8,219000
4738,CT,2016,age_6_to_8,122000
4739,DC,2016,age_6_to_8,19000
4740,DE,2016,age_6_to_8,34000
4741,FL,2016,age_6_to_8,680000
4742,GA,2016,age_6_to_8,430000
4743,HI,2016,age_6_to_8,49000
4744,IA,2016,age_6_to_8,124000
4745,ID,2016,age_6_to_8,81000
4746,IL,2016,age_6_to_8,492000
4747,IN,2016,age_6_to_8,267000
4748,KS,2016,age_6_to_8,127000
4749,KY,2016,age_6_to_8,174000
4750,LA,2016,age_6_to_8,186000
4751,MA,2016,age_6_to_8,224000
4752,MD,2016,age_6_to_8,229000
4753,ME,2016,age_6_to_8,45000
4754,MI,2016,age_6_to_8,362000
4755,MN,2016,age_6_to_8,221000
4756,MO,2016,age_6_to_8,231000
4757,MS,2016,age_6_to_8,131000
4758,MT,2016,age_6_to_8,37000
4759,NC,2016,age_6_to_8,389000
4760,ND,2016,age_6_to_8,29000
4761,NE,2016,age_6_to_8,83000
4762,NH,2016,age_6_to_8,42000
4763,NJ,2016,age_6_to_8,331000
4764,NM,2016,age_6_to_8,84000
4765,NV,2016,age_6_to_8,113000
4766,NY,2016,age_6_to_8,686000
4767,OH,2016,age_6_to_8,431000
4768,OK,2016,age_6_to_8,161000
4769,OR,2016,age_6_to_8,146000
4770,PA,2016,age_6_to_8,440000
4771,RI,2016,age_6_to_8,32000
4772,SC,2016,age_6_to_8,183000
4773,SD,2016,age_6_to_8,37000
4774,TN,2016,age_6_to_8,252000
4775,TX,2016,age_6_to_8,1238000
4776,US,2016,age_6_to_8,12385000
4777,UT,2016,age_6_to_8,162000
4778,VA,2016,age_6_to_8,314000
4779,VT,2016,age_6_to_8,20000
4780,WA,2016,age_6_to_8,291000
4781,WI,2016,age_6_to_8,215000
4782,WV,2016,age_6_to_8,63000
4783,WY,2016,age_6_to_8,24000
4784,AK,2017,age_6_to_8,33000
4785,AL,2017,age_6_to_8,180000
4786,AR,2017,age_6_to_8,120000
4787,AZ,2017,age_6_to_8,267000
4788,CA,2017,age_6_to_8,1482000
4789,CO,2017,age_6_to_8,210000
4790,CT,2017,age_6_to_8,118000
4791,DC,2017,age_6_to_8,21000
4792,DE,2017,age_6_to_8,33000
4793,FL,2017,age_6_to_8,684000
4794,GA,2017,age_6_to_8,422000
4795,HI,2017,age_6_to_8,51000
4796,IA,2017,age_6_to_8,118000
4797,ID,2017,age_6_to_8,76000
4798,IL,2017,age_6_to_8,473000
4799,IN,2017,age_6_to_8,266000
4800,KS,2017,age_6_to_8,123000
4801,KY,2017,age_6_to_8,172000
4802,LA,2017,age_6_to_8,179000
4803,MA,2017,age_6_to_8,217000
4804,MD,2017,age_6_to_8,225000
4805,ME,2017,age_6_to_8,43000
4806,MI,2017,age_6_to_8,352000
4807,MN,2017,age_6_to_8,223000
4808,MO,2017,age_6_to_8,226000
4809,MS,2017,age_6_to_8,122000
4810,MT,2017,age_6_to_8,38000
4811,NC,2017,age_6_to_8,383000
4812,ND,2017,age_6_to_8,29000
4813,NE,2017,age_6_to_8,80000
4814,NH,2017,age_6_to_8,40000
4815,NJ,2017,age_6_to_8,322000
4816,NM,2017,age_6_to_8,84000
4817,NV,2017,age_6_to_8,113000
4818,NY,2017,age_6_to_8,680000
4819,OH,2017,age_6_to_8,422000
4820,OK,2017,age_6_to_8,162000
4821,OR,2017,age_6_to_8,151000
4822,PA,2017,age_6_to_8,432000
4823,RI,2017,age_6_to_8,31000
4824,SC,2017,age_6_to_8,186000
4825,SD,2017,age_6_to_8,36000
4826,TN,2017,age_6_to_8,248000
4827,TX,2017,age_6_to_8,1217000
4828,US,2017,age_6_to_8,12167000
4829,UT,2017,age_6_to_8,161000
4830,VA,2017,age_6_to_8,311000
4831,VT,2017,age_6_to_8,17000
4832,WA,2017,age_6_to_8,287000
4833,WI,2017,age_6_to_8,210000
4834,WV,2017,age_6_to_8,64000
4835,WY,2017,age_6_to_8,25000
4836,AK,2015,age_9_to_12,39000
4837,AL,2015,age_9_to_12,248000
4838,AR,2015,age_9_to_12,157000
4839,AZ,2015,age_9_to_12,364000
4840,CA,2015,age_9_to_12,2033000
4841,CO,2015,age_9_to_12,288000
4842,CT,2015,age_9_to_12,182000
4843,DC,2015,age_9_to_12,20000
4844,DE,2015,age_9_to_12,47000
4845,FL,2015,age_9_to_12,911000
4846,GA,2015,age_9_to_12,559000
4847,HI,2015,age_9_to_12,72000
4848,IA,2015,age_9_to_12,163000
4849,ID,2015,age_9_to_12,100000
4850,IL,2015,age_9_to_12,673000
4851,IN,2015,age_9_to_12,354000
4852,KS,2015,age_9_to_12,159000
4853,KY,2015,age_9_to_12,224000
4854,LA,2015,age_9_to_12,246000
4855,MA,2015,age_9_to_12,307000
4856,MD,2015,age_9_to_12,299000
4857,ME,2015,age_9_to_12,60000
4858,MI,2015,age_9_to_12,492000
4859,MN,2015,age_9_to_12,285000
4860,MO,2015,age_9_to_12,311000
4861,MS,2015,age_9_to_12,159000
4862,MT,2015,age_9_to_12,51000
4863,NC,2015,age_9_to_12,514000
4864,ND,2015,age_9_to_12,36000
4865,NE,2015,age_9_to_12,108000
4866,NH,2015,age_9_to_12,62000
4867,NJ,2015,age_9_to_12,451000
4868,NM,2015,age_9_to_12,112000
4869,NV,2015,age_9_to_12,147000
4870,NY,2015,age_9_to_12,931000
4871,OH,2015,age_9_to_12,598000
4872,OK,2015,age_9_to_12,214000
4873,OR,2015,age_9_to_12,197000
4874,PA,2015,age_9_to_12,594000
4875,RI,2015,age_9_to_12,50000
4876,SC,2015,age_9_to_12,237000
4877,SD,2015,age_9_to_12,48000
4878,TN,2015,age_9_to_12,329000
4879,TX,2015,age_9_to_12,1585000
4880,US,2015,age_9_to_12,16426000
4881,UT,2015,age_9_to_12,206000
4882,VA,2015,age_9_to_12,420000
4883,VT,2015,age_9_to_12,27000
4884,WA,2015,age_9_to_12,351000
4885,WI,2015,age_9_to_12,292000
4886,WV,2015,age_9_to_12,86000
4887,WY,2015,age_9_to_12,31000
4888,AK,2016,age_9_to_12,42000
4889,AL,2016,age_9_to_12,249000
4890,AR,2016,age_9_to_12,161000
4891,AZ,2016,age_9_to_12,374000
4892,CA,2016,age_9_to_12,2049000
4893,CO,2016,age_9_to_12,291000
4894,CT,2016,age_9_to_12,178000
4895,DC,2016,age_9_to_12,21000
4896,DE,2016,age_9_to_12,47000
4897,FL,2016,age_9_to_12,939000
4898,GA,2016,age_9_to_12,572000
4899,HI,2016,age_9_to_12,71000
4900,IA,2016,age_9_to_12,166000
4901,ID,2016,age_9_to_12,98000
4902,IL,2016,age_9_to_12,671000
4903,IN,2016,age_9_to_12,358000
4904,KS,2016,age_9_to_12,155000
4905,KY,2016,age_9_to_12,223000
4906,LA,2016,age_9_to_12,256000
4907,MA,2016,age_9_to_12,314000
4908,MD,2016,age_9_to_12,298000
4909,ME,2016,age_9_to_12,55000
4910,MI,2016,age_9_to_12,496000
4911,MN,2016,age_9_to_12,292000
4912,MO,2016,age_9_to_12,313000
4913,MS,2016,age_9_to_12,164000
4914,MT,2016,age_9_to_12,53000
4915,NC,2016,age_9_to_12,523000
4916,ND,2016,age_9_to_12,36000
4917,NE,2016,age_9_to_12,107000
4918,NH,2016,age_9_to_12,62000
4919,NJ,2016,age_9_to_12,449000
4920,NM,2016,age_9_to_12,111000
4921,NV,2016,age_9_to_12,151000
4922,NY,2016,age_9_to_12,930000
4923,OH,2016,age_9_to_12,594000
4924,OK,2016,age_9_to_12,215000
4925,OR,2016,age_9_to_12,198000
4926,PA,2016,age_9_to_12,600000
4927,RI,2016,age_9_to_12,51000
4928,SC,2016,age_9_to_12,250000
4929,SD,2016,age_9_to_12,47000
4930,TN,2016,age_9_to_12,332000
4931,TX,2016,age_9_to_12,1627000
4932,US,2016,age_9_to_12,16611000
4933,UT,2016,age_9_to_12,210000
4934,VA,2016,age_9_to_12,421000
4935,VT,2016,age_9_to_12,26000
4936,WA,2016,age_9_to_12,350000
4937,WI,2016,age_9_to_12,298000
4938,WV,2016,age_9_to_12,85000
4939,WY,2016,age_9_to_12,33000
4940,AK,2017,age_9_to_12,44000
4941,AL,2017,age_9_to_12,252000
4942,AR,2017,age_9_to_12,161000
4943,AZ,2017,age_9_to_12,388000
4944,CA,2017,age_9_to_12,2081000
4945,CO,2017,age_9_to_12,293000
4946,CT,2017,age_9_to_12,177000
4947,DC,2017,age_9_to_12,23000
4948,DE,2017,age_9_to_12,46000
4949,FL,2017,age_9_to_12,961000
4950,GA,2017,age_9_to_12,583000
4951,HI,2017,age_9_to_12,69000
4952,IA,2017,age_9_to_12,170000
4953,ID,2017,age_9_to_12,102000
4954,IL,2017,age_9_to_12,676000
4955,IN,2017,age_9_to_12,355000
4956,KS,2017,age_9_to_12,157000
4957,KY,2017,age_9_to_12,230000
4958,LA,2017,age_9_to_12,262000
4959,MA,2017,age_9_to_12,313000
4960,MD,2017,age_9_to_12,302000
4961,ME,2017,age_9_to_12,56000
4962,MI,2017,age_9_to_12,497000
4963,MN,2017,age_9_to_12,288000
4964,MO,2017,age_9_to_12,317000
4965,MS,2017,age_9_to_12,171000
4966,MT,2017,age_9_to_12,51000
4967,NC,2017,age_9_to_12,534000
4968,ND,2017,age_9_to_12,37000
4969,NE,2017,age_9_to_12,110000
4970,NH,2017,age_9_to_12,60000
4971,NJ,2017,age_9_to_12,452000
4972,NM,2017,age_9_to_12,112000
4973,NV,2017,age_9_to_12,154000
4974,NY,2017,age_9_to_12,931000
4975,OH,2017,age_9_to_12,598000
4976,OK,2017,age_9_to_12,216000
4977,OR,2017,age_9_to_12,197000
4978,PA,2017,age_9_to_12,613000
4979,RI,2017,age_9_to_12,49000
4980,SC,2017,age_9_to_12,264000
4981,SD,2017,age_9_to_12,46000
4982,TN,2017,age_9_to_12,344000
4983,TX,2017,age_9_to_12,1685000
4984,US,2017,age_9_to_12,16881000
4985,UT,2017,age_9_to_12,212000
4986,VA,2017,age_9_to_12,426000
4987,VT,2017,age_9_to_12,28000
4988,WA,2017,age_9_to_12,366000
4989,WI,2017,age_9_to_12,305000
4990,WV,2017,age_9_to_12,84000
4991,WY,2017,age_9_to_12,33000
4992,AK,2015,age_13_to_15,31000
4993,AL,2015,age_13_to_15,194000
4994,AR,2015,age_13_to_15,116000
4995,AZ,2015,age_13_to_15,277000
4996,CA,2015,age_13_to_15,1512000
4997,CO,2015,age_13_to_15,218000
4998,CT,2015,age_13_to_15,141000
4999,DC,2015,age_13_to_15,17000
5000,DE,2015,age_13_to_15,34000
5001,FL,2015,age_13_to_15,708000
5002,GA,2015,age_13_to_15,434000
5003,HI,2015,age_13_to_15,47000
5004,IA,2015,age_13_to_15,122000
5005,ID,2015,age_13_to_15,71000
5006,IL,2015,age_13_to_15,514000
5007,IN,2015,age_13_to_15,284000
5008,KS,2015,age_13_to_15,121000
5009,KY,2015,age_13_to_15,175000
5010,LA,2015,age_13_to_15,184000
5011,MA,2015,age_13_to_15,243000
5012,MD,2015,age_13_to_15,228000
5013,ME,2015,age_13_to_15,45000
5014,MI,2015,age_13_to_15,401000
5015,MN,2015,age_13_to_15,206000
5016,MO,2015,age_13_to_15,239000
5017,MS,2015,age_13_to_15,130000
5018,MT,2015,age_13_to_15,38000
5019,NC,2015,age_13_to_15,411000
5020,ND,2015,age_13_to_15,24000
5021,NE,2015,age_13_to_15,75000
5022,NH,2015,age_13_to_15,47000
5023,NJ,2015,age_13_to_15,350000
5024,NM,2015,age_13_to_15,85000
5025,NV,2015,age_13_to_15,114000
5026,NY,2015,age_13_to_15,705000
